it's practically like reading a classic.	train	385368
the world building is solid and i enjoyed finding out about the different kinds of shapeshifters and other paranormal creatures.	train	15559821
does she have stockholm or is it love??	train	18119716
too bad the plot didn't include much of this aspect, it was mostly centered around the romance thingy.	train	18780197
it gets boring after a while, though.	train	15732562
the sex scenes were written poorly.	train	1388063
it's crazy to think about how long it's been since smooth talking stranger, but with four travis siblings we knew eventually we'd get joe's story.	train	25423166
overall georgie's thoughts are not enough for the plot.	train	25391048
it's rare i pray for a book to end but with this one, every page was one too many.	train	25780983
plus she spent way too much time getting sick and crying.	train	25431684
he might have walls built around his heart, but he was great.	train	41884628
there was however some interesting elements at play that lent a real heart and truth to the story.	train	16646043
funny love story.	train	42859349
whew what a different type of story.	train	24489548
i attempted to do growl, but only ended up looking like a freakishly incompetent cowboy.	train	26163493
her partner in ghostbusting is a vampire.	train	4556231
there's also plenty of plot tension and sexual frustration, so the overall resulting release on both are very well received and welcomed.	train	2479762
why/how did they start?	train	13516569
what i would have liked more of is ollie.	train	21518765
i am thinking it is time for a game of pair the authors; it could turn into some good stuff!	train	21444871
i had only read the blurb when the book first released and so i went into it pretty blind and i'm so glad that i did.	train	26108833
"the principal, after suffering through a bad divorce, decides to teach her students about the foundation for a good marriage by requiring all the seniors to ""marry"" and for each couple to do married couple tasks (have a job, manage income, etc.)"	train	5674279
in a very realistic manner, the night we said yes proves that love is the most beautiful kind of magic there is in the world.	train	25804003
